Thomas/020117.cha	1086	MOT	oh Thomas why is Mummy so tired today .
Thomas/020118.cha	109	MOT	why are you saying no no truck ?
Thomas/020118.cha	112	MOT	I don't CLITIC know why you're CLITIC saying no no truck .
Thomas/020121.cha	140	MOT	is that why you're CLITIC saying no no no because the one on top shouldn't CLITIC have climbed up „ should he ?
Thomas/020121.cha	836	MOT	why are you saying that ?
Thomas/020121.cha	1283	MOT	that's CLITIC why she has gone .
Thomas/020122.cha	842	MOT	why do you keep saying no ?
Thomas/020122.cha	1284	MOT	why do you keep saying no ?
Thomas/020123.cha	408	MOT	yes I think that's CLITIC another reason why you needta CLITIC be in your chair .
Thomas/020124.cha	481	MOT	why do you wanna CLITIC sit in the other chair ?
Thomas/020124.cha	483	MOT	why are you getting so upset ?
Thomas/020124.cha	487	MOT	but why ?
Thomas/020124.cha	501	MOT	why don't CLITIC you wanna CLITIC sit in your chair ?
Thomas/020124.cha	555	MOT	why don't CLITIC you sit there ?
Thomas/020124.cha	687	MOT	why are you saying baby's chair ?
Thomas/020124.cha	918	MOT	is that why you've CLITIC gone quiet ?
Thomas/020125.cha	369	MOT	why don't CLITIC you build something with the bricks ?
Thomas/020125.cha	678	MOT	why don't CLITIC you ring your friend Jacob and tell him what you did yesterday ?
Thomas/020125.cha	719	MOT	is that why you were chatting when you thought Mummy wasn't CLITIC watching ?
Thomas/020125.cha	1354	MOT	why wouldn't CLITIC you sit your table ?
Thomas/020129.cha	351	MOT	and Max laughed at Lulu and said why have you got your toys in the potty ?
Thomas/020129.cha	654	MOT	why is Po crying ?
Thomas/020129.cha	657	MOT	why is Po crying ?
Thomas/020129.cha	749	MOT	why don't CLITIC you sit back on the potty ?
Thomas/020129.cha	781	MOT	why don't CLITIC you put the three Teletubbies into the truck and take them for a ride ?
Thomas/020129.cha	796	MOT	why don't CLITIC you leave them on the floor in_case you needta CLITIC play with them later ?
Thomas/020130.cha	191	MOT	why are you saying a big poo_poo ?
Thomas/020130.cha	554	MOT	well when Grandma arrives today instead of asking to look in her bag why don't CLITIC you ask her how her head is .
Thomas/020130.cha	718	MOT	that's CLITIC why you can never find it .
Thomas/020130.cha	967	MOT	why don't CLITIC you eat the toast instead of just licking the jam and the marmalade ?
Thomas/020200.cha	731	MOT	why are they sticky .
Thomas/020200.cha	1031	MOT	why are you saying smack a truck ?
Thomas/020201.cha	180	MOT	this is why you're CLITIC only allowed toys at the highchair that Mummy can put in the washing-up bowl afterwards .
Thomas/020201.cha	298	MOT	why do you think we're CLITIC eating toast ?
Thomas/020201.cha	373	MOT	I don't CLITIC know why you keep doing that .
Thomas/020201.cha	428	INV	why were you crying ?
Thomas/020204.cha	143	MOT	this is why we're CLITIC trying to get you cleaned up with this nice lotion .
Thomas/020204.cha	781	MOT	why don't CLITIC you eat some of it , Thomas ?
Thomas/020204.cha	783	MOT	why don't CLITIC you eat some ?
Thomas/020204.cha	797	MOT	so I don't CLITIC know why Daddy wanted us if he didn't CLITIC want us .
Thomas/020205.cha	165	MOT	why don't CLITIC you put those trucks into the wheelbarrow ?
Thomas/020205.cha	215	MOT	why don't CLITIC you put it on the floor ?
Thomas/020205.cha	227	MOT	why do you wanna CLITIC put it up there ?
Thomas/020205.cha	229	MOT	if you're CLITIC putting all these toys in the wheelbarrow why don't CLITIC you go and get the helicopter ?
Thomas/020205.cha	253	MOT	why don't CLITIC you put it on your table ?
Thomas/020205.cha	351	MOT	why are you smacking Mummy ?
Thomas/020205.cha	1059	MOT	why have you disturbed her when she was eating ?
Thomas/020205.cha	1137	MOT	why do you keep throwing it down ?
Thomas/020205.cha	1199	MOT	why don't CLITIC we both go for a liedown on the sofa together ?
Thomas/020205.cha	1216	MOT	why don't CLITIC you have some milk .
Thomas/020206.cha	385	MOT	why are you saying no ?
Thomas/020206.cha	592	MOT	and that's CLITIC why you are saying blue choc_choc .
Thomas/020207.cha	336	MOT	why do you keep saying oops_a_dear ?
Thomas/020207.cha	516	MOT	aah I know why .
Thomas/020207.cha	708	MOT	well why don't CLITIC we wipe your hands .
Thomas/020207.cha	931	MOT	why are you snorting when you look at the flowers ?
Thomas/020207.cha	933	MOT	why are you making a snorting noise ?
Thomas/020207.cha	1082	MOT	why are you saying no to Dobbin .
Thomas/020207.cha	1389	MOT	why are you doing that ?
Thomas/020208.cha	1254	MOT	why are you hiding things ?
Thomas/020211.cha	397	MOT	I know why you're CLITIC doing it .
Thomas/020211.cha	811	MOT	why did you let it go ?
Thomas/020211.cha	820	MOT	why did you let /.
Thomas/020211.cha	823	MOT	why did you let it go ?
Thomas/020211.cha	1004	MOT	why don't CLITIC you give Lala a drink from your flask .
Thomas/020212.cha	510	MOT	and that's CLITIC why you are now asking me where the choo_choo's CLITIC gone ?
Thomas/020213.cha	380	MOT	why is it always a nice day when I hafta CLITIC work ?
Thomas/020213.cha	449	MOT	why do you keep looking towards the window and saying no bear .
Thomas/020213.cha	1301	MOT	why don't CLITIC you eat some more ?
Thomas/020214.cha	543	MOT	why don't CLITIC you pick your spoon up and eat some more ?
Thomas/020215.cha	659	MOT	that's CLITIC why you're CLITIC enjoying playing with them „ isn't CLITIC it ?
Thomas/020218.cha	15	MOT	Mummy ironed this shirt last night for Daddy but it looks a bit creased and do you know why ?
Thomas/020218.cha	470	MOT	why poor Nin_Nin ?
Thomas/020218.cha	574	MOT	so that's CLITIC why we chose that card for Daddy .
Thomas/020218.cha	600	MOT	why don't CLITIC you go and find dolly .
Thomas/020218.cha	654	MOT	why are you saying Sue chips ?
Thomas/020219.cha	541	MOT	why are you saying no ?
Thomas/020219.cha	689	MOT	why .
Thomas/020220.cha	303	MOT	that's CLITIC why there's CLITIC no man in the police car .
Thomas/020220.cha	607	MOT	get your fingers caught down the side of the highchair and you know why ?
Thomas/020220.cha	636	MOT	why don't CLITIC you give the horse and the rider some juice .
Thomas/020221.cha	726	INV	that's CLITIC why he looks so strange .
Thomas/020221.cha	1141	INV	why is that /?
Thomas/020221.cha	1151	INV	and that's CLITIC why it doesn't CLITIC stick very well .
Thomas/020221.cha	1167	INV	why are you banging the choo_choo ?
Thomas/020221.cha	1169	INV	ah I know why you bang it .
Thomas/020221.cha	1297	INV	why are you taking your shoes off ?
Thomas/020225.cha	409	MOT	that's CLITIC why you're CLITIC saying b because you're CLITIC thinking of a b c .
Thomas/020226.cha	589	MOT	that's CLITIC why we're CLITIC taking the stone out .
Thomas/020227.cha	367	MOT	but I don't CLITIC know quite why you'd CLITIC be saying bang a bang a trucks .
Thomas/020228.cha	20	MOT	why is she saying oh no ?
Thomas/020229.cha	213	MOT	and you know why I think we've CLITIC got so many strawberries this year ?
Thomas/020229.cha	1085	MOT	why is there a mess ?
Thomas/020302.cha	724	MOT	now I know why because even as you're CLITIC having your nappie changed you're CLITIC drinking juice „ aren't CLITIC you ?
Thomas/020305.cha	564	MOT	Mummy , why does Thomas always say boo ?
Thomas/020305.cha	688	MOT	well why keep doing it if it hurts ?
Thomas/020305.cha	708	MOT	why do you wanna CLITIC look at some water ?
Thomas/020305.cha	1005	MOT	why don't CLITIC you see if the car will go along the train train track ?
Thomas/020305.cha	1043	MOT	why don't CLITIC you show Molly the train , Thomas ?
Thomas/020305.cha	1046	MOT	why don't CLITIC you get her and show her the train set ?
Thomas/020305.cha	1145	INV	why are you saying ?
Thomas/020305.cha	1243	MOT	why don't CLITIC you go and find it ?
Thomas/020306.cha	945	MOT	why don't CLITIC you pour water into that blue bit at the top there .
Thomas/020307.cha	295	MOT	oh why not watch when you've CLITIC nothing to do ?
Thomas/020307.cha	391	MOT	why don't CLITIC you put your pencils back in this pot ?
Thomas/020308.cha	47	MOT	now why have you done that ?
Thomas/020308.cha	529	MOT	and that's CLITIC why I was trying to get you to put some shoes on .
Thomas/020308.cha	816	MOT	why don't CLITIC you put some crisps or those pieces of cheese in the back ?
Thomas/020308.cha	860	MOT	why don't CLITIC you eat some more of this first ?
Thomas/020308.cha	1069	MOT	well I think that's CLITIC why I said ironing .
Thomas/020308.cha	1104	MOT	and you couldn't CLITIC understand why you couldn't CLITIC just go up and help yourself to some .
Thomas/020309.cha	57	MOT	and I'll CLITIC show you why a bit later on .
Thomas/020309.cha	340	MOT	why did you suddenly say chip shops then ?
Thomas/020309.cha	652	MOT	why don't CLITIC you come and just finish this milk , Thomas ?
Thomas/020309.cha	1414	MOT	this is why we've CLITIC bought this book .
Thomas/020310.cha	103	MOT	well why have you done that ?
Thomas/020310.cha	104	MOT	why have you done that ?
Thomas/020310.cha	105	MOT	why have you done that , Thomas ?
Thomas/020310.cha	854	MOT	is that why you said choo choos in ?
Thomas/020311.cha	265	MOT	I don't CLITIC know why it was making a noise .
Thomas/020311.cha	342	MOT	I wondered why you weren't CLITIC singing it very clearly but you were actually eating a piece of toast while you were singing .
Thomas/020311.cha	418	MOT	hm why do you keep eating them if they're CLITIC not nice ?
Thomas/020311.cha	671	MOT	why don't CLITIC you draw the Teletubbies ?
Thomas/020311.cha	1154	MOT	why don't CLITIC you draw on this table .
Thomas/020311.cha	1237	MOT	oh I know why you're CLITIC bringing that .
Thomas/020312.cha	328	MOT	shall we tell Dimitra why you're CLITIC tired ?
Thomas/020312.cha	1507	MOT	why were you saying not much then ?
Thomas/020313.cha	339	MOT	why don't CLITIC we stay inside for lunch ?
Thomas/020313.cha	364	MOT	why don't CLITIC you say green ?
Thomas/020313.cha	526	MOT	I think she had been given a_lot_of presents during the day and she couldn't CLITIC understand why somebody gave her a parcel and wouldn't CLITIC let her keep hold of it and wanted her to pass it around .
Thomas/020313.cha	772	MOT	do you know why it flutters ?
Thomas/020313.cha	852	MOT	why are you saying one at a time , Daddy ?
Thomas/020313.cha	1105	MOT	why are you saying here you are ?
Thomas/020316.cha	646	MOT	that's CLITIC why we mustn't CLITIC put anything on top of there because it falls down .
Thomas/020317.cha	957	MOT	I don't CLITIC know why I said this morning .
Thomas/020317.cha	1124	MOT	why are you taking the cushions off the chairs ?
Thomas/020318.cha	276	MOT	I don't CLITIC understand why .
Thomas/020318.cha	1314	MOT	that's CLITIC why one's CLITIC bigger than the other .
Thomas/020319.cha	22	INV	why is that a mess ?
Thomas/020319.cha	309	INV	why was she crying ?
Thomas/020319.cha	1469	INV	why are you throwing everything down ?
Thomas/020320.cha	456	MOT	why are you objecting so much to that ?
Thomas/020320.cha	554	MOT	why are we always in a rush , Thomas ?
Thomas/020323.cha	29	MOT	why is it coming ?
Thomas/020323.cha	686	MOT	why are you pretending to cry ?
Thomas/020323.cha	775	MOT	why don't CLITIC you wanna CLITIC be changed ?
Thomas/020323.cha	900	MOT	why don't CLITIC you want your shoes on , Thomas ?
Thomas/020323.cha	1118	MOT	that red one was in the freezer that's CLITIC why we had that .
Thomas/020323.cha	1142	MOT	why won't CLITIC it go in ?
Thomas/020324.cha	798	MOT	why are you saying yuck ?
Thomas/020324.cha	1357	MOT	why would we be crying ?
Thomas/020324.cha	1404	MOT	but I don't CLITIC understand why I can't CLITIC move .
Thomas/020325.cha	7	MOT	why are you kissing the chair ?
Thomas/020325.cha	153	MOT	why has Daddy come home ?
Thomas/020325.cha	450	MOT	why are you crying ?
Thomas/020325.cha	451	MOT	why are you pretending to cry ?
Thomas/020325.cha	611	MOT	well why don't CLITIC you have something to eat first , Thomas ?
Thomas/020326.cha	1056	MOT	that's CLITIC why Mummy likes to cut your nails .
Thomas/020327.cha	966	MOT	why you're CLITIC crying .
Thomas/020327.cha	1092	MOT	and that's CLITIC partly why .
Thomas/020330.cha	12	MOT	why are you shouting ?
Thomas/020330.cha	311	MOT	I wonder why you feel and stamp and scream every time you're CLITIC told not to do something ?
Thomas/020330.cha	1156	MOT	I don't CLITIC know why you're CLITIC making that funny noise , Thomas .
Thomas/020400.cha	221	MOT	why are you doing that ?
Thomas/020400.cha	649	MOT	that's CLITIC why you always wake up in the morning in your cot .
Thomas/020402.cha	865	MOT	why don't CLITIC you sit on the chair ?
Thomas/020402.cha	1101	INV	why are you doing that ?
Thomas/020403.cha	160	MOT	why are you thanking me ?
Thomas/020403.cha	209	MOT	why are you putting those bricks through ?
Thomas/020403.cha	382	MOT	and he wanted to know why you weren't CLITIC in bed .
Thomas/020403.cha	909	MOT	well why don't CLITIC you have a lie down on the sofa , Thomas ?
Thomas/020403.cha	1174	MOT	why are you sorry ?
Thomas/020403.cha	1464	MOT	well this is why you're CLITIC up quite late now .
Thomas/020406.cha	984	MOT	that's CLITIC why it's CLITIC not poping .
Thomas/020408.cha	134	MOT	why have you started crying ?
Thomas/020408.cha	1247	MOT	why are you holding your nose ?
Thomas/020409.cha	286	MOT	why do you wanna CLITIC watch Pippin ?
Thomas/020409.cha	562	MOT	why don't CLITIC you sing instead of playing ?
Thomas/020409.cha	855	MOT	why have you posted them ?
Thomas/020410.cha	249	INV	why are you saying bye bye crunch ?
Thomas/020410.cha	282	INV	why are you wearing two bibs , Thomas ?
Thomas/020410.cha	354	MOT	that's CLITIC why we hafta CLITIC wear two bibs .
Thomas/020410.cha	395	INV	why are you doing that ?
Thomas/020413.cha	817	MOT	why were we talking about right and left this morning ?
Thomas/020413.cha	913	MOT	but why did she call the fire brigade ?
Thomas/020413.cha	915	MOT	why did the firemen come ?
Thomas/020413.cha	919	MOT	but why did the firemen go to the house ?
Thomas/020413.cha	1295	MOT	oh this is perhaps why we were talking about right and left earlier on .
Thomas/020414.cha	440	MOT	why don't CLITIC you just play with some toy money for a few minutes while Mummy gets tea sorted .
Thomas/020414.cha	924	MOT	why are you saying more chips ?
Thomas/020414.cha	1380	MOT	why are you saying poo ?
Thomas/020415.cha	424	MOT	why are they opening wide ?
Thomas/020415.cha	426	MOT	why are they opening their mouths wide , Thomas ?
Thomas/020415.cha	583	MOT	oh I see why you're CLITIC saying she's CLITIC poorly .
Thomas/020415.cha	720	MOT	that's CLITIC perhaps why .
Thomas/020415.cha	1126	MOT	why not ?
Thomas/020415.cha	1231	MOT	why should me bringing a jar of orange curd out_of the fridge remind you of Jo's dog Sooty ?
Thomas/020415.cha	1572	MOT	why are you saying tonight ?
Thomas/020416.cha	285	MOT	why do you say yeah and not yes ?
Thomas/020416.cha	289	MOT	oh that's CLITIC why .
Thomas/020417.cha	530	MOT	Mummy went to catch a bus the other day and she hadn't CLITIC got any change in her purse and now I know why .
Thomas/020417.cha	1128	MOT	and why does the fire engine come ?
Thomas/020417.cha	1386	MOT	that's CLITIC why they're CLITIC hanging there .
Thomas/020417.cha	1555	MOT	why have you /?
Thomas/020420.cha	514	MOT	why won't CLITIC you let me put the toothbrush in your mouth ?
Thomas/020420.cha	920	MOT	but why were you crying ?
Thomas/020421.cha	517	MOT	and that's CLITIC why I've CLITIC got such a big nose , Thomas .
Thomas/020421.cha	1507	MOT	is that why /.
Thomas/020421.cha	1509	MOT	is that why you're CLITIC going ?
Thomas/020422.cha	54	MOT	that's CLITIC why the postman brings them .
Thomas/020423.cha	13	MOT	why are you not happy ?
Thomas/020423.cha	26	MOT	you kissed her but why did you kiss her ?
Thomas/020423.cha	515	MOT	why don't CLITIC you eat something , Thomas ?
Thomas/020423.cha	984	MOT	why were you saying sorry ?
Thomas/020424.cha	1156	MOT	why are you smacking me ?
Thomas/020424.cha	1392	INV	why ?
Thomas/020427.cha	141	MOT	you know why nobody went .
Thomas/020427.cha	945	MOT	that's CLITIC why there's CLITIC no wheel on that .
Thomas/020427.cha	1194	MOT	why are you //.
Thomas/020428.cha	1042	MOT	Thomas why are you taking your socks off ?
Thomas/020428.cha	1221	MOT	that's CLITIC why he went in crying .
Thomas/020428.cha	1257	MOT	why don't CLITIC you do it on the floor ?
Thomas/020429.cha	571	MOT	why is it , Thomas ?
Thomas/020429.cha	947	MOT	well I don't CLITIC quite know why /.
Thomas/020429.cha	1127	MOT	why we've CLITIC kept those I don't CLITIC know .
Thomas/020430.cha	515	MOT	is that why you're CLITIC so cheeky ?
Thomas/020430.cha	706	MOT	Thomas , why are you laughing ?
Thomas/020430.cha	923	MOT	probably why we had a job to open it .
Thomas/020430.cha	979	MOT	why are you saying one flower cupboard ?
Thomas/020500.cha	64	MOT	why don't CLITIC you have a little sip of juice .
Thomas/020500.cha	561	MOT	well do you know why it's CLITIC behind the fireguard ?
Thomas/020500.cha	992	MOT	I don't CLITIC understand why you were so wet , Thomas , because I changed you when you got up .
Thomas/020500.cha	1420	MOT	Mummy was wondering this morning why she looked so spotty but when I think about it we've CLITIC had this week //.
Thomas/020503.cha	140	MOT	why don't CLITIC you hold Lala ?
Thomas/020503.cha	1271	MOT	why do you not say in the morning ?
Thomas/020504.cha	656	MOT	that's CLITIC why you've CLITIC gotta CLITIC be so careful .
Thomas/020504.cha	900	MOT	why did you say that ?
Thomas/020504.cha	1429	MOT	why do you bang your head ?
Thomas/020505.cha	375	MOT	I don't CLITIC even think you know why you're CLITIC crying now „ do you ?
Thomas/020506.cha	424	MOT	why don't CLITIC you eat the chocolate biscuit that's CLITIC on the stairs if you want something to eat ?
Thomas/020506.cha	1177	INV	why were you crying ?
Thomas/020506.cha	1179	INV	why ?
Thomas/020507.cha	233	MOT	that's CLITIC why we've CLITIC hadta CLITIC change you .
Thomas/020507.cha	904	MOT	why are you sitting on the sofa ?
Thomas/020507.cha	952	MOT	why have you started saying mornit , Thomas ?
Thomas/020507.cha	1022	MOT	I don't CLITIC quite know why .
Thomas/020507.cha	1120	MOT	why don't CLITIC you bring one at a time ?
Thomas/020510.cha	729	MOT	why ?
Thomas/020510.cha	823	MOT	why ?
Thomas/020510.cha	894	MOT	that's CLITIC why it's CLITIC heavy .
Thomas/020511.cha	4	MOT	why .
Thomas/020511.cha	258	MOT	why don't CLITIC you sit still ?
Thomas/020511.cha	356	MOT	Purdie's CLITIC wondering why your not sitting in your chair .
Thomas/020511.cha	490	MOT	why don't CLITIC you sit in your chair and give the train driver some Cornflakes ?
Thomas/020514.cha	910	MOT	why don't CLITIC you look in the garden and see if you can see Purdie ?
Thomas/020514.cha	1519	INV	why are you crying ?
Thomas/020514.cha	1525	MOT	why don't CLITIC you phone up Linda and Brian ?
Thomas/020515.cha	86	MOT	why are you saying ouch ?
Thomas/020515.cha	117	MOT	that's CLITIC why the car and the train can't CLITIC clip together .
Thomas/020515.cha	224	MOT	and why did he suggest going to Stockport at lunchtime ?
Thomas/020516.cha	682	MOT	why don't CLITIC we put the end of track there .
Thomas/020516.cha	856	MOT	why are you saying no cheese and two papers on it ?
Thomas/020516.cha	909	MOT	do you know why I was looking at the newspaper , Thomas ?
Thomas/020518.cha	709	MOT	that's CLITIC why I think you'd CLITIC be better in the other chair .
Thomas/020518.cha	788	MOT	why don't CLITIC you sit down ?
Thomas/020519.cha	204	MOT	well you know why you've CLITIC got a big tummy .
Thomas/020519.cha	258	MOT	why is Thomas crying ?
Thomas/020519.cha	260	MOT	why is Thomas crying ?
Thomas/020519.cha	677	MOT	why are you hiding Thomas ?
Thomas/020519.cha	680	MOT	why are you hiding ?
Thomas/020519.cha	742	MOT	why don't CLITIC you post them through the box ?
Thomas/020519.cha	860	MOT	why don't CLITIC we turn the bridge that way ?
Thomas/020519.cha	929	MOT	why don't CLITIC you bring some fish .
Thomas/020519.cha	1008	MOT	why don't CLITIC you put them into that box once you've CLITIC caught them ?
Thomas/020519.cha	1076	MOT	why do you keep talking about Daddy Rod's big tummy ?
Thomas/020519.cha	1229	MOT	why have you just tipped the chair up ?
Thomas/020519.cha	1246	MOT	he'll CLITIC wanna CLITIC know why you're CLITIC crying .
Thomas/020519.cha	1262	MOT	why don't CLITIC you go and talk to Purdie ?
Thomas/020519.cha	1689	MOT	why what have you done ?
Thomas/020520.cha	159	MOT	I'm CLITIC just realizing why you're CLITIC probably saying teletubbies because we wrapped it in teletubbie wrapping paper „ didn't CLITIC we ?
Thomas/020521.cha	334	MOT	why were we doing that ?
Thomas/020525.cha	83	MOT	while I'm CLITIC changing you why don't CLITIC you have a look at the books ?
Thomas/020525.cha	1444	MOT	do you know why ?
Thomas/020528.cha	503	MOT	do you know why I've CLITIC got a big tummy ?
Thomas/020528.cha	801	MOT	why do you wanna CLITIC go out ?
Thomas/020528.cha	929	MOT	why is it a cheeky bus ?
Thomas/020528.cha	931	MOT	why was it cheeky ?
Thomas/020528.cha	1073	MOT	are you going to tell him that you were switching the lights on and off and that's CLITIC why they're CLITIC not working ?
Thomas/020529.cha	342	MOT	why are you saying ouch ?
Thomas/020529.cha	372	MOT	why don't CLITIC you stand on that ?
Thomas/020601.cha	221	MOT	oh why is it going to the Doctor's CLITIC ?
Thomas/020601.cha	1030	MOT	why don't CLITIC you want the light on ?
Thomas/020601.cha	1043	MOT	why are you hiding ?
Thomas/020601.cha	1230	MOT	well do you know why ?
Thomas/020601.cha	1232	MOT	that's CLITIC probably why .
Thomas/020602.cha	317	MOT	why don't CLITIC you play with your trains or Postman_Pat or Po ?
Thomas/020602.cha	1048	MOT	I said to Daddy why don't CLITIC we all go on the sledge ?
Thomas/020605.cha	1046	INV	why ?
Thomas/020605.cha	1601	INV	why ?
Thomas/020605.cha	1639	INV	why have you got //.
Thomas/020608.cha	579	MOT	why did you let it go ?
Thomas/020608.cha	894	MOT	is that why he has stopped ?
Thomas/020608.cha	1257	MOT	why did you let it go .
Thomas/020608.cha	1267	MOT	why did you let it go ?
Thomas/020608.cha	1404	MOT	why would you like me to sit on the beanbag ?
Thomas/020609.cha	108	MOT	and she's CLITIC tired that's CLITIC why .
Thomas/020609.cha	182	MOT	why are you saying thank you to the horse ?
Thomas/020609.cha	341	MOT	why do you say grapefruit ?
Thomas/020609.cha	1055	MOT	do you know why that one's CLITIC there ?
Thomas/020610.cha	106	MOT	why are they dirty ?
Thomas/020610.cha	210	MOT	why do you keep saying it's CLITIC dirty ?
Thomas/020612.cha	197	MOT	why were you cross ?
Thomas/020612.cha	423	MOT	that's CLITIC why we don't CLITIC keep fresh bananas in the fridge .
Thomas/020612.cha	547	MOT	and that's CLITIC why Mummy says to you that you've CLITIC only gotta CLITIC talk when Julian says to talk .
Thomas/020612.cha	674	MOT	that's CLITIC why you're CLITIC eating it .
Thomas/020612.cha	789	MOT	why are you saying yuck ?
Thomas/020612.cha	887	MOT	why don't CLITIC you turn that round ?
Thomas/020612.cha	1191	MOT	why has it stopped ?
Thomas/020616.cha	133	MOT	if you're CLITIC not going to cooperate I don't CLITIC see why I should .
Thomas/020616.cha	306	MOT	do you see now why you needed the apron on ?
Thomas/020616.cha	317	MOT	now you know why Mummy made herself a cup of tea before we started .
Thomas/020617.cha	214	MOT	why do you think you need the ambulance ?
Thomas/020617.cha	404	MOT	I don't CLITIC know why I've CLITIC just opened a new packet .
Thomas/020617.cha	583	MOT	why are you shouting ?
Thomas/020617.cha	585	MOT	why are you shouting , Thomas ?
Thomas/020618.cha	176	MOT	why are they using sausages to put a fire out ?
Thomas/020618.cha	445	MOT	why don't CLITIC you come and sit on Mummy's knee ?
Thomas/020618.cha	524	MOT	but that's CLITIC why when we walk through leaves when they're CLITIC dry like this the go crunch .
Thomas/020618.cha	1604	MOT	why don't CLITIC you have a look at the bendy straws again ?
Thomas/020619.cha	578	MOT	why don't CLITIC you wanna CLITIC do this ?
Thomas/020619.cha	1029	MOT	oh why not ?
Thomas/020620.cha	116	MOT	that's CLITIC why you keep running up to me and going ah .
Thomas/020620.cha	142	MOT	why are you saying no caterpillars ?
Thomas/020620.cha	414	MOT	why am I counting on my own ?
Thomas/020620.cha	1459	MOT	if Purdie got stuck in something if she had gone in somewhere because she was too fat that's CLITIC why she got stuck .
Thomas/020622.cha	204	MOT	why did you let him go ?
Thomas/020622.cha	1638	MOT	this is why you to know your letters eventually .
Thomas/020623.cha	92	MOT	why ?
Thomas/020623.cha	520	MOT	why don't CLITIC you have a sandwich ?
Thomas/020623.cha	530	MOT	why don't CLITIC you eat that side because that's CLITIC the side with the cheese on it ?
Thomas/020623.cha	669	MOT	that's CLITIC why I went over there just to have a quick look .
Thomas/020623.cha	803	MOT	that's CLITIC why I couldn't CLITIC find it earlier on when I was looking .
Thomas/020623.cha	857	MOT	why did you go tut tut tut ?
Thomas/020623.cha	882	MOT	why don't CLITIC you speak up ?
Thomas/020623.cha	1008	MOT	why are you saying ouch Purdie ?
Thomas/020623.cha	1216	MOT	that's CLITIC why it's CLITIC up there .
Thomas/020623.cha	1432	MOT	why is there a bus coming ?
Thomas/020623.cha	1498	MOT	why are you saying sorry to Bertie ?
Thomas/020624.cha	736	MOT	why are you saying Reverend_Tim's CLITIC ?
Thomas/020624.cha	764	MOT	why don't CLITIC I give you a box instead ?
Thomas/020624.cha	890	MOT	why ?
Thomas/020624.cha	897	MOT	why is he cross ?
Thomas/020624.cha	1143	MOT	why are you talking about ice cream cones ?
